"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2507E0324297K","2025-01-29","D","appartement",NA,68.7,"Moyenne","38 Route de Vals 07200 Aubenas","07200","07019","84","07",809862.64,6392558.4,167.6,"moyenne",14205.8,206.9,"Électricité",1337,"Électricité",NA
"2507E0218948N","2025-01-21","C","appartement",NA,74,"Moyenne","117 Route de Champfagou 07140 Les Vans","07140","07334","84","07",789800.29,6368088.96,94.7,"insuffisante",10806.3,146,"Électricité",1049,"Électricité",NA
"2507E0174027U","2025-01-16","C","appartement",NA,118.3,"Moyenne","85 Rue du Pont 07700 Saint-Marcel-d'Ardèche","07700","07264","84","07",828812.63,6360288.52,249.2,"moyenne",18570,157,"Électricité",1711.7,"Électricité",NA
"2507E0236866R","2025-01-22","C","maison",NA,90.5,"Moyenne","15 Rue de l'Aubenc 07200 Aubenas","07200","07019","84","07",810738.08,6390256.23,221.2,"bonne",12445.5,137,"Gaz naturel",1479.4,"Gaz naturel",NA
"2507E0155763I","2025-01-08","G","maison",NA,68,"Lourde","130 Route de la Souche 07380 Jaujac","07380","07107","84","07",799381.39,6393518.46,423.4,"insuffisante",35774.2,526,"Électricité",3189,"Électricité",NA
"2507E0309621Y","2025-01-28","A","maison",NA,130.1,"Légère","151 Rue des Cèdres 07430 Saint-Clair","07430","07225","84","07",832120.52,6466336.42,182.2,"très bonne",6391.2,49,"Électricité",684.6,"Électricité",NA
"2507E0225398P","2025-01-21","D","maison",NA,165,"Moyenne","117 Chemin du Paturage 07240 Silhac","07240","07314","84","07",828247.3,6420678.41,407.4,"moyenne",39075.2,236,"Bois – Bûches",2118.8,"Bois – Bûches",NA
"2507E0084482T","2025-01-09","C","appartement",NA,77.8,"Légère","1 Place de l'Eglise 07170 Lussas","07170","07145","84","07",816892.3,6391374.03,146.3,"très bonne",13893.2,178,"Électricité",1310.5,"Électricité",NA
"2507E0064249O","2025-01-08","E","appartement",NA,32,"Légère","1 Chemin des Pêchers 07240 Vernoux-en-Vivarais","07240","07338","84","07",830062.36,6423392.34,75.6,"bonne",10665,333,"Électricité",1036.7,"Électricité",NA
"2507E0073471G","2025-01-08","C","appartement",NA,88.4,"Légère","9 Avenue du Vanel 07000 Privas","07000","07186","84","07",826943.54,6405407.33,120.5,"moyenne",7843.4,88,"Gaz naturel",1016.2,"Gaz naturel",NA
"2507E0058081I","2025-01-07","D","appartement",NA,43.7,"Légère","79 Route de Pradons 07120 Ruoms","07120","07201","84","07",807316,6375255.51,70.8,"très bonne",8560.4,195,"Électricité",863.3,"Électricité",NA
"2507E0133842F","2025-01-14","E","maison",NA,121.8,"Légère","587 Avenue de la République 07500 Guilherand-Granges","07500","07102","84","07",847962.79,6427962.06,497.2,"insuffisante",31091.6,255,"Gaz naturel",3251.1,"Gaz naturel",NA
"2507E0219030R","2025-01-21","C","maison",NA,102.4,"Moyenne","Residence les Eglantiers 07000 Saint-Priest","07000","07288","84","07",824314.66,6402941.03,249.8,"très bonne",16795.9,164,"Électricité",1427,"Bois – Bûches",NA
"2507E0101061K","2025-01-12","C","appartement",NA,37.4,"Légère","Route de Bourg Saint Andéol 07150 Vallon-Pont-d'Arc","07150","07330","84","07",811446.72,6368740.93,47.1,"bonne",6325,169,"Électricité",679,"Électricité",NA
"2507E0144738H","2025-01-14","D","maison",NA,83.3,"Lourde","300 Route de la Baraque 07790 Saint-Alban-d'Ay","07790","07205","84","07",829368.96,6456064.58,266.6,"moyenne",15468.3,185,"Électricité",1445.6,"Électricité",NA
"2507E0038623Y","2025-01-06","D","immeuble",NA,NA,"Légère","2 Place du Serre 07160 Le Cheylard","07160","07064","84","07",812178.16,6423935.14,1167.4,"moyenne",154653.8,246,"Électricité",14579.5,"Électricité",NA
"2507E0303799A","2025-01-28","G","appartement",NA,65.9,"Moyenne","210 Rue Royale 07310 Saint-Martin-de-Valamas","07310","07269","84","07",808084.78,6427240.53,431.8,"insuffisante",46560.9,706,"Électricité",4127,"Électricité",NA
"2507E0337512R","2025-01-30","F","maison",NA,121,"Lourde","route de la fontaulière 07560 Le Roux","07560","07200","84","07",792100.2,6404949.77,403.5,"insuffisante",57534.4,475,"Bois – Bûches",2818.5,"Bois – Bûches",NA
"2507E0351936L","2025-01-31","E","maison",NA,106,"Moyenne","110 chemin de mazoyer 07570 Désaignes","07570","07079","84","07",820263.98,6430021.03,268.7,"moyenne",27170.2,256,"Électricité",2231.1,"Électricité",NA
"2507E0032049C","2025-01-05","D","maison",NA,117.4,"Moyenne","Place Notre Dame du Rhone 07220 Viviers","07220","07346","84","07",834527.27,6377242.24,413.3,"insuffisante",24253.7,206,"Électricité",2199.1,"Électricité",NA
"2507E0227837K","2025-01-21","D","appartement",NA,45.3,"Légère","10 Rue des Fossés du Champ 07100 Annonay","07100","07010","84","07",830850.29,6461507.78,73.4,"très bonne",8458,186,"Électricité",854.8,"Électricité",NA
"2507E0012430N","2025-01-02","E","appartement",NA,48.7,"Moyenne","14bis Chemin du Calvaire 07600 Vals-les-Bains","07600","07331","84","07",808281.47,6396849.45,142.4,"moyenne",13058,268,"Électricité",1238.9,"Électricité",NA
"2507E0318808H","2025-01-28","F","maison",NA,67,"Moyenne","Chemin du Pont 07210 Chomérac","07210","07066","84","07",831824.6,6402992.75,257.3,"insuffisante",22623,337,"Électricité",2117.8,"Électricité",NA
"2507E0158923W","2025-01-15","D","appartement",NA,33,"Très lourde","26 Rue Pasteur 07350 Cruas","07350","07076","84","07",839596.8,6396891.96,81.9,"moyenne",5787.3,175,"Gaz naturel",756.2,"Gaz naturel",NA
"2507E0074648N","2025-01-08","D","maison",NA,93.6,"Moyenne","5b Rue du Champ de l'Homme 07370 Sarras","07370","07308","84","07",841296.96,6456022.47,236.4,"bonne",18120.4,193,"Électricité",1673.1,"Électricité",NA
"2507E0145549M","2025-01-15","D","immeuble",NA,NA,"Lourde","1 Rue Louis Arnaud 07300 Tournon-sur-Rhône","07300","07324","84","07",844544.72,6441490.93,4417.2,"insuffisante",263475.7,192.3,"Gaz naturel",30074,"Gaz naturel",NA
"2507E0102096F","2025-01-12","F","appartement",NA,61.2,"Légère","15 Quai Rene Revollat 07250 Le Pouzin","07250","07181","84","07",838523.72,6408242.36,202.4,"bonne",20737.6,338,"Électricité",1897.6,"Électricité",NA
"2507E0010994H","2025-01-02","C","appartement",NA,35,"Légère","9 Place des Galets 07300 Mauves","07300","07152","84","07",844166.78,6439395.71,42.5,"très bonne",5347.3,152,"Électricité",611.8,"Électricité",NA
"2507E0075429O","2025-01-06","C","maison",NA,220,"Légère","Impasse de Chiflet 07410 Saint-Félicien","07410","07236","84","07",828364.29,6444384.58,540,"insuffisante",33881.4,154,"Électricité",2867,"Électricité",NA
"2507E0288131K","2025-01-27","C","appartement",NA,84.6,"Moyenne","19 Rue Fombarlet 07800 La Voulte-sur-Rhône","07800","07349","84","07",840685.29,6412685.7,306.3,"insuffisante",14721.8,174,"Gaz naturel",1657,"Gaz naturel",NA
"2507E0245615E","2025-01-22","F","maison",NA,96,"Très lourde","952 Impasse du Serre 07150 Bessas","07150","07033","84","07",805145.01,6360698.95,452.4,"insuffisante",37599.1,391,"Bois – Bûches",1961,"Bois – Bûches",NA
"2507E0429877E","2025-01-28","D","maison",NA,102,"Moyenne","717 Rue Henri Dunant 07500 Guilherand-Granges","07500","07102","84","07",847740.97,6428414.08,346.7,"insuffisante",15881.4,155.7,"Fioul domestique",2356,"Fioul domestique",NA
"2507E0119518H","2025-01-13","D","appartement",NA,83.8,"Lourde","21 Avenue Ozier 07300 Mauves","07300","07152","84","07",844113.93,6439286.72,231.2,"bonne",19068.9,227,"Électricité",1754.4,"Électricité",NA
"2507E0052236N","2025-01-07","G","maison",NA,122.9,"Lourde","540 Chemin de Palayer 07440 Alboussière","07440","07007","84","07",834287.97,6430886.19,928.5,"insuffisante",75004.9,610,"Bois – Bûches",3638.8,"Bois – Bûches",NA
"2507E0201689S","2025-01-20","B","appartement",NA,92.5,"Légère","5 Boulevard Jean Mathon 07200 Aubenas","07200","07019","84","07",810074.2,6392167.94,110.1,"très bonne",8920.7,96,"Électricité",893,"Électricité",NA
"2507E0319481E","2025-01-29","C","maison",NA,36.4,"Lourde","165 Rue du Barry Ouest 07700 Saint-Marcel-d'Ardèche","07700","07264","84","07",828860.91,6360057.28,59.2,"très bonne",6720.7,184.6,"Électricité",712,"Électricité",NA
"2507E0227452P","2025-01-21","G","maison",NA,84.5,"Légère","34 Chemin de la Roche Noire 07200 Aubenas","07200","07019","84","07",809012.48,6391998.73,571.7,"insuffisante",32700.2,386,"Fioul domestique",4811.9,"Fioul domestique",NA
"2507E0037486F","2025-01-06","C","maison",NA,112.9,"Légère","2270 Route de Chandolas 07120 Saint-Alban-Auriolles","07120","07207","84","07",802837.68,6369920.13,352.3,"moyenne",19895.9,176,"Électricité",1641.1,"Bois – Bûches",NA
"2507E0009415O","2025-01-01","E","maison",NA,97.7,"Légère","1 Allée des Iris 07160 Le Cheylard","07160","07064","84","07",813474.78,6424887.96,278.5,"insuffisante",28418.1,290.7,"Électricité",2556,"Électricité",NA
"2507E0154254H","2025-01-15","D","maison",NA,78.4,"Moyenne","8 Rue du Marechal Juin 07130 Saint-Péray","07130","07281","84","07",845660.02,6429464.25,290,"moyenne",15737.4,200,"Gaz naturel",1779.7,"Gaz naturel",NA
"2507E0068123O","2025-01-08","C","maison",NA,112,"Lourde","697 Rue Henri Dunant 07500 Guilherand-Granges","07500","07102","84","07",847704.44,6428420.43,390.3,"insuffisante",17221.1,153,"Électricité",1596,"Électricité",NA
"2507E0057362R","2025-01-07","C","maison",NA,85.9,"Légère","188 Rue Auguste Rodin 07500 Guilherand-Granges","07500","07102","84","07",847106.13,6427630.25,211.1,"bonne",13434.1,156,"Gaz naturel",1555.5,"Gaz naturel",NA
"2507E0167003Q","2025-01-16","A","maison",NA,119.6,"Légère","1 Rue des Bragalons 07400 Le Teil","07400","07319","84","07",833062.73,6385163.3,250.9,"bonne",8227.6,68,"Électricité",835.8,"Électricité",NA
"2507E0040659G","2025-01-06","C","appartement",NA,24.3,"Lourde","79 Route de Pradons 07120 Ruoms","07120","07201","84","07",807316,6375255.51,33.3,"très bonne",3881.3,159,"Électricité",477.9,"Électricité",NA
"2507E0070352H","2025-01-08","D","appartement",NA,78.8,"Moyenne","98 Rue du Doux 07300 Tournon-sur-Rhône","07300","07324","84","07",843849.42,6442845.57,248.4,"insuffisante",17677.2,224,"Gaz naturel",1932.3,"Gaz naturel",NA
"2507E0100347Y","2025-01-12","D","appartement",NA,51,"Très lourde","2 Place de la Poste 07790 Saint-Alban-d'Ay","07790","07205","84","07",828682.2,6455721.7,1108.3,"insuffisante",11524.2,225,"Gaz naturel",1325.6,"Gaz naturel",NA
"2507E0278200L","2025-01-26","D","appartement",NA,74.2,"Très lourde","322 Avenue Pierre Brossolette 07700 Bourg-Saint-Andéol","07700","07042","84","07",830975.62,6364055.32,190.3,"insuffisante",13430.9,180,"Gaz naturel",1364.3,"Gaz naturel",NA
"2507E0100312P","2025-01-12","E","appartement",NA,79,"Très lourde","2 Place de la Poste 07790 Saint-Alban-d'Ay","07790","07205","84","07",828682.2,6455721.7,1108.3,"insuffisante",19251.7,243,"Gaz naturel",2090.3,"Gaz naturel",NA
"2507E0109955M","2025-01-12","D","appartement",NA,24,"Légère","28 Rue de Tournon 07100 Annonay","07100","07010","84","07",831160.51,6461245.18,65.4,"bonne",6498.4,270,"Électricité",693.4,"Électricité",NA
"2507E0002019C","2025-01-01","C","appartement",NA,59,"Moyenne","140 Route de Saint-andéol 07170 Villeneuve-de-Berg","07170","07341","84","07",819788.53,6385367.96,111.7,"bonne",7369.2,124,"Électricité",765.1,"Électricité",NA
"2507E0353583U","2025-01-30","F","maison",NA,127.6,"Légère","4 Rue Georges Simonin 07400 Le Teil","07400","07319","84","07",834018.82,6384905.23,486.4,"insuffisante",42708.4,334.7,"Électricité",3360,"Électricité",NA
"2507E0104503U","2025-01-12","D","appartement",NA,84.2,"Très lourde","Rue Bertrane 07700 Bourg-Saint-Andéol","07700","07042","84","07",831188.56,6364749.45,278.6,"insuffisante",19268.7,228,"Gaz naturel",1896.2,"Gaz naturel",NA
"2507E0067816T","2025-01-08","D","immeuble",NA,NA,"Légère","12 Place de l'Hotel de Ville 07000 Privas","07000","07186","84","07",826544.3,6405304.8,169.9,"bonne",18400.1,235,"Électricité",1989.9,"Électricité",NA
"2507E0053947I","2025-01-07","D","appartement",NA,58.1,"Légère","2 Avenue Matteoti 07400 Le Teil","07400","07319","84","07",833511.81,6384324.87,278,"insuffisante",13867.6,238,"Électricité",1308.4,"Électricité",NA
"2507E0012057E","2025-01-02","F","maison",NA,133,"Lourde","32 Boulevard de la Corniche 07200 Aubenas","07200","07019","84","07",810927.75,6392027.58,671,"insuffisante",30872.4,232,"Fioul domestique",4578.7,"Fioul domestique",NA
"2507E0057886V","2025-01-07","C","appartement",NA,25.2,"Moyenne","79 Route de Pradons 07120 Ruoms","07120","07201","84","07",807316,6375255.51,31.8,"très bonne",4145.5,164,"Électricité",499.6,"Électricité",NA
"2507E0226928L","2025-01-21","E","maison",NA,80,"Légère","15 impasse de l'ancienne mairie 07220 Larnas","07220","07133","84","07",827155.19,6373338.79,337.2,"insuffisante",21669,270,"Électricité",2004.2,"Électricité",NA
"2507E0030689U","2025-01-05","C","maison",NA,179.8,"Moyenne","16 Route de Vals 07200 Aubenas","07200","07019","84","07",810166.31,6392366.65,381.5,"insuffisante",22926.3,127,"Bois – Bûches",1379.4,"Bois – Bûches",NA
"2507E0214759K","2025-01-21","C","appartement",NA,102.1,"Moyenne","7 Route des Ramières 07800 Beauchastel","07800","07027","84","07",842928.67,6416393.08,182.7,"bonne",17242.6,168,"Électricité",1597.8,"Électricité",NA
"2507E0327457Y","2025-01-29","D","immeuble",NA,NA,"Lourde","175 Rue de Signerose 07160 Le Cheylard","07160","07064","84","07",811423.49,6423062.9,1374.8,"insuffisante",99829,185,"Réseau de Chauffage urbain",10036,"Réseau de Chauffage urbain",NA
"2507E0272904T","2025-01-26","D","maison",NA,95.9,"Légère","Impasse du Pont 07300 Cheminas","07300","07063","84","07",835198.49,6449661.96,199.1,"très bonne",18320.5,190,"Électricité",1563.9,"Électricité",NA
"2507E0338850D","2025-01-30","F","maison",NA,108.8,"Lourde","5 Rue du Champ de Mars 07380 Jaujac","07380","07107","84","07",799626.98,6393847.97,411,"insuffisante",44184,406,"Électricité",3920.3,"Électricité",NA
"2507E0111052R","2025-01-12","D","appartement",NA,47,"Moyenne","28 Rue de Tournon 07100 Annonay","07100","07010","84","07",831160.51,6461245.18,106,"très bonne",10728.7,228,"Électricité",1041.9,"Électricité",NA
"2507E0020432H","2025-01-03","A","maison",NA,140,"Moyenne","1300 Chemin du Moynas 07200 Lachapelle-sous-Aubenas","07200","07122","84","07",807394.41,6386362.4,215.8,"très bonne",8468.8,60,"Électricité",855.7,"Électricité",NA
"2507E0271331G","2025-01-26","F","maison",NA,113.3,"Lourde","530 Route de Fontgarenne 07370 Eclassan","07370","07084","84","07",838784.76,6451302.36,455.6,"insuffisante",38477,339.6,"Électricité",3425,"Électricité",NA
"2507E0169902D","2025-01-16","D","appartement",NA,68.5,"Moyenne","5 Rue Sadi Carnot 07100 Annonay","07100","07010","84","07",831191.02,6461653.5,147.5,"bonne",13689.2,199,"Gaz naturel",1518.1,"Gaz naturel",NA
"2507E0356212X","2025-02-01","C","maison",NA,107.9,"Moyenne","471 les Meribets 07340 Serrières","07340","07313","84","07",838231.59,6470064.71,215.2,"très bonne",18096.9,167,"Électricité",1671.1,"Électricité",NA
"2507E0299445O","2025-01-26","C","maison",NA,132.1,"Légère","28 Chemin de Saint-esteve 07300 Saint-Jean-de-Muzols","07300","07245","84","07",843857.37,6444606.34,246.8,"insuffisante",21212.3,160.5,"Électricité",1768,"Électricité",NA
"2507E0150910R","2025-01-15","B","maison",NA,119.6,"Légère","1 Rue des Bragalons 07400 Le Teil","07400","07319","84","07",833062.73,6385163.3,251.3,"bonne",8843,73,"Électricité",886.5,"Électricité",NA
"2507E0054416J","2025-01-07","D","maison",NA,136.1,"Légère","145 Rue du Parisien 07210 Chomérac","07210","07066","84","07",831345.41,6402132.42,423.7,"insuffisante",33160.7,243,"Électricité",2691.7,"Électricité",NA
"2507E0197629O","2025-01-20","G","maison",NA,63.5,"Moyenne","13b Route de Noirols 07160 Le Cheylard","07160","07064","84","07",812615.92,6424100.55,345.2,"insuffisante",34266.7,539,"Électricité",3057.9,"Électricité",NA
"2507E0005095K","2025-01-01","D","appartement",NA,74.3,"Légère","26 Avenue du Vivarais 07370 Sarras","07370","07308","84","07",841431.32,6455756.04,186.9,"bonne",13639.3,183,"Gaz naturel",1578.5,"Gaz naturel",NA
"2507E0104740X","2025-01-12","C","maison",NA,115.1,"Moyenne","52 Chemin de Touroulet 07200 Saint-Sernin","07200","07296","84","07",809915.85,6387360.77,250.6,"bonne",15421.2,134,"Électricité",1441.6,"Électricité",NA
"2507E0272053A","2025-01-23","C","immeuble",NA,NA,"Moyenne","9 Rue Victor Camille Artige 07200 Aubenas","07200","07019","84","07",810227.92,6392040.11,782.6,"insuffisante",58934.6,142,"Gaz naturel",6362,"Gaz naturel",NA
"2507E0210403W","2025-01-20","D","appartement",NA,70.2,"Moyenne","5 Rue Sadi Carnot 07100 Annonay","07100","07010","84","07",831191.02,6461653.5,123.5,"très bonne",12039,171,"Gaz naturel",1361.7,"Gaz naturel",NA
"2507E0263939Y","2025-01-22","C","maison",NA,107,"Légère","11 Rue du Puits 07340 Andance","07340","07009","84","07",841168.2,6461799.44,194.7,"insuffisante",12326,115.2,"Gaz naturel",1472,"Gaz naturel",NA
"2507E0286048H","2025-01-26","D","appartement",NA,29.7,"Légère","2 Rue de Trachin 07100 Annonay","07100","07010","84","07",831047.66,6461437.52,55,"insuffisante",6881.6,232,"Électricité",725,"Électricité",NA
"2507E0340568F","2025-01-30","C","maison",NA,107.6,"Moyenne","15 Rue George Sand 07130 Soyons","07130","07316","84","07",845459.41,6423362.41,170.8,"très bonne",15272.8,141,"Électricité",1428.9,"Électricité",NA
"2507E0110799Y","2025-01-12","D","appartement",NA,42,"Lourde","Chemin de Barulas 07220 Viviers","07220","07346","84","07",833818.04,6377536.41,75.9,"bonne",8280.2,197.1,"Électricité",839,"Électricité",NA
"2507E0166912D","2025-01-16","D","appartement",NA,27.9,"Légère","12 Rue de la Grange 07200 Aubenas","07200","07019","84","07",810045.52,6392323.53,59.8,"bonne",7586.4,272,"Électricité",783,"Électricité",NA
"2507E0067350V","2025-01-08","D","appartement",NA,92,"Moyenne","191 Rue Pierre Curie 07500 Guilherand-Granges","07500","07102","84","07",848432.24,6427939.02,214.7,"bonne",21673.8,235,"Électricité",1977.9,"Électricité",NA
"2507E0140129A","2025-01-14","B","maison",NA,121,"Moyenne","235 Chemin du Servidal 07200 Lachapelle-sous-Aubenas","07200","07122","84","07",807407.9,6384953.36,214.4,"très bonne",13234.6,109,"Électricité",1254.1,"Électricité",NA
"2507E0344602J","2025-01-30","E","maison",NA,100,"Lourde","75 Chemin du Ruisseau de l'Oncle 07360 Les Ollières-sur-Eyrieux","07360","07167","84","07",828510.69,6413360.08,412.7,"insuffisante",31124.5,311,"Électricité",2515,"Électricité",NA
"2507E0082617A","2025-01-09","F","maison",NA,73.9,"Légère","3 Impasse General Combelle 07270 Lamastre","07270","07129","84","07",825126.82,6433272.43,259.3,"moyenne",26024.3,352,"Électricité",2155.6,"Électricité",NA
"2507E0114788J","2025-01-13","D","appartement",NA,49,"Moyenne","71 Rue Jean Louis Soulavie 07110 Largentière","07110","07132","84","07",802662.42,6383376.72,125.4,"très bonne",12039.7,245,"Électricité",1151.6,"Électricité",NA
"2507E0169812R","2025-01-16","C","appartement",NA,60.4,"Légère","12 Grand Rue 07000 Privas","07000","07186","84","07",826484.43,6405308.81,100.5,"très bonne",9823.1,162,"Électricité",967.3,"Électricité",NA
"2507E0337366B","2025-01-30","E","maison",NA,144.3,"Moyenne","Orgnac-l'Aven","07150","07168","84","07",813779.06,6357174.18,821.2,"insuffisante",45692.6,316,"Bois – Bûches",3288.6,"Bois – Bûches",NA
"2507E0313978N","2025-01-28","C","appartement",NA,131.2,"Légère","9 Rue-courte 07140 Les Vans","07140","07334","84","07",790248.96,6368013.95,195.3,"très bonne",14520.9,110,"Bois – Bûches",1051.3,"Bois – Bûches",NA
"2507E0349584Z","2025-01-30","B","maison",NA,185.8,"Légère","5 ZA les Charnives 07210 Alissas","07210","07008","84","07",829705.87,6402550.04,312.7,"bonne",13837,74,"Électricité",1305.7,"Électricité",NA
"2507E0132709Q","2025-01-14","C","maison",NA,90.4,"Légère","54 Route de Bouticon 07340 Charnas","07340","07056","84","07",834390.08,6473228.66,349.7,"insuffisante",15972.6,176,"Électricité",1488.9,"Électricité",NA
"2507E0173463C","2025-01-16","E","maison",NA,67.4,"Moyenne","51 Rue des Papetiers 07430 Davézieux","07430","07078","84","07",832164.6,6463561.95,348,"insuffisante",19668.4,291,"Gaz naturel",2097.1,"Gaz naturel",NA
"2507E0341731Y","2025-01-29","C","maison",NA,115,"Moyenne","6 Rue des Vergers 07300 Glun","07300","07097","84","07",844760.41,6437163.96,260.3,"insuffisante",18138.1,157.7,"Électricité",1660,"Électricité",NA
"2507E0316107K","2025-01-28","G","maison",NA,131,"Moyenne","345 Rue du Garail 07310 Saint-Martin-de-Valamas","07310","07269","84","07",808051.82,6427680.74,603.1,"insuffisante",47632.1,363,"Fioul domestique",7063,"Fioul domestique",NA
"2507E0229762L","2025-01-21","G","appartement",NA,57.1,"Lourde","14 Rue des Deux Ponts 07200 Saint-Privat","07200","07289","84","07",812261.27,6393219.3,339.8,"insuffisante",26088.8,456,"Électricité",2356.5,"Électricité",NA
"2507E0075248P","2025-01-08","E","appartement",NA,72.5,"Lourde","21 Avenue Ozier 07300 Mauves","07300","07152","84","07",844113.93,6439286.72,264.6,"bonne",20267.1,279,"Électricité",1857.2,"Électricité",NA
"2507E0241078R","2025-01-22","C","appartement",NA,49.8,"Lourde","3 Parc Jean Jaurès 07600 Vals-les-Bains","07600","07331","84","07",808259.01,6397286.66,88.8,"moyenne",5459.7,109,"Gaz naturel",727.4,"Gaz naturel",NA
"2507E0088597A","2025-01-09","C","appartement",NA,33.6,"Moyenne","5 Rue de la Calade 07140 Les Vans","07140","07334","84","07",790213.35,6367931.55,47,"insuffisante",4164.8,123.9,"Électricité",501,"Électricité",NA
"2507E0132464F","2025-01-08","F","maison",NA,92,"Moyenne","40 Chemin de Toulaud 07500 Guilherand-Granges","07500","07102","84","07",846391.44,6427174.8,388.2,"insuffisante",22812.9,247.9,"Fioul domestique",3387,"Fioul domestique",NA
"2507E0224296F","2025-01-21","F","maison",NA,66,"Lourde","Rue du Grand Champagne 07220 Saint-Montan","07220","07279","84","07",832811.24,6372336.92,312,"insuffisante",21745,329,"Fioul domestique",3105.3,"Fioul domestique",NA
"2507E0060273Q","2025-01-07","C","maison",NA,106,"Légère","230 Chemin de Coïde 07150 Lagorce","07150","07126","84","07",809269.47,6373300.12,191.6,"bonne",11174.4,105,"Fioul domestique",1443.4,"Fioul domestique",NA
"2507E0331445I","2025-01-29","E","maison",NA,83.7,"Légère","Ceinture de Bramefan 07100 Annonay","07100","07010","84","07",830395.44,6460988.98,245.1,"bonne",22574.8,269,"Fioul domestique",2453.3,"Fioul domestique",NA
"2507E0315594R","2025-01-28","D","maison",NA,97.6,"Moyenne","153 Rue Christophe Colomb 07430 Davézieux","07430","07078","84","07",833363.97,6462856.63,247.7,"bonne",20023.5,205,"Fioul domestique",2710.1,"Fioul domestique",NA
"2507E0093147A","2025-01-10","D","maison",NA,24.2,"Moyenne","17 Rue Dauphine 07800 La Voulte-sur-Rhône","07800","07349","84","07",840775.22,6412791.16,42.4,"bonne",6142.9,253,"Électricité",664.1,"Électricité",NA
"2507E0216623C","2025-01-21","A","appartement",NA,40.2,"Légère","12 Avenue du Général Leclerc 07000 Privas","07000","07186","84","07",826862.91,6404986.86,64.3,"très bonne",2693.7,67,"Électricité",380,"Électricité",NA
"2507E0259721S","2025-01-23","E","maison",NA,75,"Lourde","29 Grand Rue 07800 Beauchastel","07800","07027","84","07",842246.34,6415747.88,265.5,"insuffisante",22632.2,301,"Électricité",2060.1,"Électricité",NA
"2507E0012497C","2025-01-02","D","maison",NA,79.7,"Moyenne","9 Allee Air et Lumiere 07500 Guilherand-Granges","07500","07102","84","07",847426.44,6428354.52,251,"moyenne",14755.1,185,"Électricité",1384.5,"Électricité",NA
"2507E0321645K","2025-01-29","D","maison",NA,120,"Légère","Route de Rompon 07800 Saint-Cierge-la-Serre","07800","07221","84","07",833369.85,6411853.77,403.8,"moyenne",27005.8,225,"Bois – Bûches",2068.6,"Bois – Bûches",NA
"2507E0351543I","2025-01-31","D","appartement",NA,123,"Légère","Chemin de Mathon 07270 Lamastre","07270","07129","84","07",823137.2,6431481.56,195.5,"très bonne",24311.7,197,"Bois – Plaquettes forestières",1198.3,"Bois – Plaquettes forestières",NA
"2507E0294478N","2025-01-27","D","appartement",NA,55.5,"Moyenne","1429 Route des Pres de Lachamp 07230 Saint-André-Lachamp","07230","07213","84","07",792496.83,6379202.48,115.9,"très bonne",12626.8,227.5,"Électricité",1131,"Électricité",NA
"2507E0276349G","2025-01-26","F","maison",NA,201.7,"Moyenne","285 Rue de la Bergère 07290 Satillieu","07290","07309","84","07",827314.53,6451730.67,882.7,"insuffisante",77340.5,383,"Fioul domestique",7755.6,"Fioul domestique",NA
"2500E0055657V","2025-01-07","C","maison",NA,242,"Lourde","118 Impasse de la Fontette 07150 Labastide-de-Virac","07150","07113","84","07",812152.6,6361983.56,855.8,"insuffisante",37881,156,"Électricité",3372.2,"Électricité",NA
"2507E0174538L","2025-01-17","C","appartement",NA,169.2,"Lourde","15 Rue Sadi Carnot 07100 Annonay","07100","07010","84","07",831150.29,6461749.95,361.6,"moyenne",20277.7,119.8,"Gaz naturel",2216,"Gaz naturel",NA
"2507E0140290F","2025-01-14","G","maison",NA,86.4,"Moyenne","246 Rue du 19 Mars 1962 07400 Alba-la-Romaine","07400","07005","84","07",826421.71,6385116.77,643,"insuffisante",31976.7,370,"Fioul domestique",4742.8,"Fioul domestique",NA
"2507E0313252P","2025-01-28","D","appartement",NA,58.2,"Légère","75d Impasse du Dolmen 07120 Chauzon","07120","07061","84","07",808101.73,6377921.44,156.6,"moyenne",11262.5,193,"Électricité",1003.8,"Bois – Bûches",NA
"2507E0092858X","2025-01-10","E","maison",NA,222,"Légère","60 Quai du Rhône Sud 07210 Baix","07210","07022","84","07",839797.54,6402930.84,957.1,"insuffisante",58948.4,265,"Fioul domestique",6267,"Fioul domestique",NA
"2507E0103756B","2025-01-12","D","appartement",NA,84,"Lourde","9 Avenue Bel Horizon 07300 Tournon-sur-Rhône","07300","07324","84","07",845085.83,6441895.14,250.7,"insuffisante",14797.5,176,"Gaz naturel",1410.2,"Gaz naturel",NA
"2507E0181958V","2025-01-19","C","appartement",NA,65.4,"Légère","12 Grand Rue 07000 Privas","07000","07186","84","07",826484.43,6405308.81,104.7,"très bonne",10589.5,161,"Électricité",1030.4,"Électricité",NA
