"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2226E2950572P","2022-12-06","F","maison",NA,53,"Lourde","5 Impasse des Résidences Thiollier 26530 Le Grand-Serre","26530","26143","84","26",864868.12,6465712.45,173.7,"moyenne",20052.8,378.3,"Électricité",1467,"Électricité",NA
"2226E2949743S","2022-12-06","E","appartement",NA,75.8,"Moyenne","1 Rue Mathieu de la Drôme 26100 Romans-sur-Isère","26100","26281","84","26",861503.36,6440279.37,273.5,"moyenne",20785,274,"Gaz naturel",1653.3,"Gaz naturel",NA
"2226E3027972N","2022-12-12","E","appartement",NA,43,"Moyenne","6 Rue du Medecin General Simond 26000 Valence","26000","26362","84","26",848416.18,6425495.9,9497.2,"insuffisante",10825.5,251,"Gaz naturel",968.2,"Gaz naturel",NA
"2226E2911758T","2022-12-02","D","maison",NA,119.8,"Moyenne","8 Allee Saint Amour 26700 Pierrelatte","26700","26235","84","26",836133.01,6366596.59,446.3,"insuffisante",25259.1,210,"Bois – Bûches",1504.9,"Bois – Bûches",NA
"2226E2916144L","2022-12-04","D","appartement",NA,73.7,"Légère","17 Rue Raymond Daujat 26200 Montélimar","26200","26198","84","26",838890.42,6385861.22,124.6,"moyenne",15100.6,204,"Électricité",1127.1,"Électricité",NA
"2226E3176513Q","2022-12-27","E","appartement",NA,51,"Légère","21 Place Maurice Faure 26100 Romans-sur-Isère","26100","26281","84","26",861293.53,6440243.15,1378.8,"insuffisante",14983.9,293,"Électricité",1133.2,"Électricité",NA
"2226E2935040F","2022-12-05","D","appartement",NA,84,"Moyenne","15 Rue Jules Michelet 26200 Montélimar","26200","26198","84","26",837159.51,6385828.01,209.2,"insuffisante",14304,170.2,"Gaz naturel",1283,"Gaz naturel",NA
"2226E3189421C","2022-12-21","E","appartement",NA,74.4,"Moyenne","55 Allee de Barbentane 26350 Valherbasse","26350","26210","84","26",867106.52,6460064,218,"insuffisante",24137.1,324.6,"Électricité",1744,"Électricité",NA
"2226E3118407U","2022-12-20","C","appartement",NA,52.8,"Lourde","120 Rue Faventines 26000 Valence","26000","26362","84","26",850008.22,6427064.65,64,"insuffisante",7154.3,135,"Gaz naturel",475.3,"Gaz naturel",NA
"2226E3157230Z","2022-12-26","D","immeuble",NA,NA,"Moyenne","8 Rue Yvonne Grouiller 26200 Montélimar","26200","26198","84","26",837014.97,6385524.41,3433.4,"insuffisante",301885.1,245.4,"Gaz naturel",21809,"Gaz naturel",NA
"2226E3160873C","2022-12-26","D","appartement",NA,49,"Moyenne","4 Rue du Docteur Calvet 26000 Valence","26000","26362","84","26",848314.01,6425569.35,110.7,"insuffisante",7655.4,156,"Gaz naturel",764.2,"Gaz naturel",NA
"2226E3021460B","2022-12-12","C","appartement",NA,75,"Lourde","1 Rue Louis Pergaud 26240 Saint-Vallier","26240","26333","84","26",842687.98,6456409.04,886.2,"très bonne",9555.2,127.4,"Gaz naturel",984.8,"Gaz naturel",NA
"2226E3102024R","2022-12-19","C","maison",NA,104,"Moyenne","220 Chemin du Moulin 26160 Le Poët-Laval","26160","26243","84","26",858819.31,6383433.32,274,"très bonne",15232.2,146,"Bois – Granulés (pellets) ou briquettes",1088.8,"Bois – Granulés (pellets) ou briquettes",NA
"2226E3125214P","2022-12-21","D","appartement",NA,63.2,"Légère","13 Rue Benjamin Franklin 26000 Valence","26000","26362","84","26",848891.59,6425898.76,220.2,"insuffisante",12655,200.1,"Gaz naturel",830,"Gaz naturel",NA
"2226E3027926T","2022-12-12","E","appartement",NA,24,"Moyenne","6 Rue du Medecin General Simond 26000 Valence","26000","26362","84","26",848416.18,6425495.9,9497.2,"insuffisante",6282.1,261,"Gaz naturel",657.4,"Gaz naturel",NA
"2226E3105043U","2022-12-19","B","maison",NA,91.6,"Moyenne","8 Rue Misery 26600 Tain-l'Hermitage","26600","26347","84","26",845817.92,6443075.65,186.5,"très bonne",9163.6,100,"Électricité",726.6,"Électricité",NA
"2226E3007154V","2022-12-11","C","maison",NA,97.8,"Moyenne","18 Rue Charles Delestraint 26500 Bourg-lès-Valence","26500","26058","84","26",848305.52,6430386.27,156.6,"très bonne",15905.4,162,"Électricité",1182.1,"Électricité",NA
"2226E3080512H","2022-12-18","E","appartement",NA,57.6,"Légère","52 Avenue des Grands Goulets 26420 La Chapelle-en-Vercors","26420","26074","84","26",890344.04,6432760,114.5,"bonne",19135.9,332,"Électricité",1403.1,"Électricité",NA
"2226E3163182X","2022-12-26","D","maison",NA,104,"Moyenne","18 Rue Yvonne Grouiller 26200 Montélimar","26200","26198","84","26",837049.41,6385446.05,278.5,"insuffisante",15875.9,152.6,"Gaz naturel",1404,"Gaz naturel",NA
"2226E3137164F","2022-12-22","C","appartement",NA,62.2,"Légère","4 Rue Lanterne 26600 Tain-l'Hermitage","26600","26347","84","26",844650.35,6442838.5,115.1,"bonne",9144.9,147,"Gaz naturel",874.8,"Gaz naturel",NA
"2226E3090629K","2022-12-18","D","appartement",NA,65,"Moyenne","130c Impasse du Serre 26120 Ourches","26120","26224","84","26",861033.61,6414965.39,124.3,"bonne",15497.8,238,"Électricité",1095.9,"Électricité",NA
"2226E3163170L","2022-12-26","D","maison",NA,104,"Moyenne","14 Rue Yvonne Grouiller 26200 Montélimar","26200","26198","84","26",837053.26,6385429.8,315.2,"insuffisante",17701.3,170.2,"Gaz naturel",1526,"Gaz naturel",NA
"2226E3042004F","2022-12-13","C","appartement",NA,119,"Légère","16b Rue Pierre Curie 26000 Valence","26000","26362","84","26",850332.09,6427821.72,182.9,"très bonne",12956.9,108,"Gaz naturel",1147.4,"Gaz naturel",NA
"2226E3168920P","2022-12-27","D","appartement",NA,84,"Très lourde","1 Allee Parmentier 26200 Montélimar","26200","26198","84","26",837249.66,6386002.53,185.3,"insuffisante",17395.8,207,"Gaz naturel",1374,"Gaz naturel",NA
"2226E3168736N","2022-12-27","E","maison",NA,143.5,"Légère","17 Impasse des Lavandieres 26740 Saint-Marcel-lès-Sauzet","26740","26312","84","26",843253.58,6390125.35,541.3,"insuffisante",37306.2,259,"Bois – Bûches",2486.6,"Bois – Bûches",NA
"2226E3169942X","2022-12-27","E","appartement",NA,71,"Très lourde","1 Rue Porte Neuve 26200 Montélimar","26200","26198","84","26",838840.69,6385807.12,168.6,"insuffisante",17204,242.3,"Gaz naturel",1361,"Gaz naturel",NA
"2226E3027988D","2022-12-12","E","appartement",NA,54,"Moyenne","6 Rue du Medecin General Simond 26000 Valence","26000","26362","84","26",848416.18,6425495.9,9497.2,"insuffisante",13454.3,249,"Gaz naturel",1148.1,"Gaz naturel",NA
"2226E3036744X","2022-12-13","D","maison",NA,117,"Lourde","330 l'Ardoise 26300 Châteauneuf-sur-Isère","26300","26084","84","26",853466.63,6436752.25,552.8,"insuffisante",27013.8,230,"Électricité",1942.1,"Électricité",NA
"2226E2955560L","2022-12-06","D","appartement",NA,42,"Moyenne","6 Avenue de l'Yser 26000 Valence","26000","26362","84","26",850392.08,6428210.01,2954.9,"insuffisante",7760.8,184,"Gaz naturel",771.6,"Gaz naturel",NA
"2226E3050842D","2022-12-14","C","appartement",NA,52.2,"Moyenne","2bis Chemin du jeu 26400 Allex","26400","26006","84","26",851453.58,6409171.3,63.1,"bonne",7573.5,145,"Électricité",621.7,"Électricité",NA
"2226E3027947O","2022-12-12","E","appartement",NA,24,"Moyenne","6 Rue du Medecin General Simond 26000 Valence","26000","26362","84","26",848416.18,6425495.9,9497.2,"insuffisante",6282.1,261,"Gaz naturel",657.4,"Gaz naturel",NA
"2226E3023717W","2022-12-12","C","appartement",NA,100.3,"Légère","5 Chemin du Couvoir 26200 Montélimar","26200","26198","84","26",840795.73,6384983.73,186.1,"moyenne",12181.6,121,"Électricité",927.4,"Électricité",NA
"2226E3168987E","2022-12-27","D","appartement",NA,71,"Très lourde","3 Allee Parmentier 26200 Montélimar","26200","26198","84","26",837253.33,6386016.28,156.7,"insuffisante",15330.6,215.9,"Gaz naturel",1241,"Gaz naturel",NA
"2226E2940612N","2022-12-05","B","maison",NA,137.5,"Légère","140 Impasse Orée du Bois 26260 Arthémonay","26260","26014","84","26",861047.52,6450280.51,166.8,"très bonne",11302.7,82,"Électricité",867.8,"Électricité",NA
"2226E3020266D","2022-12-12","E","appartement",NA,70.1,"Moyenne","29 Avenue Henri Rochier 26110 Nyons","26110","26220","84","26",870325.15,6364784.24,180.9,"bonne",21366.1,304,"Électricité",1555.7,"Électricité",NA
"2226E3193797K","2022-12-29","E","maison",NA,114.8,"Moyenne","24 Place Pierre Gendre 26110 Saint-Maurice-sur-Eygues","26110","26317","84","26",860325.88,6357450.21,413,"insuffisante",37336.8,325,"Électricité",2651.6,"Électricité",NA
"2226E3184539I","2022-12-28","D","maison",NA,86,"Moyenne","14 Place Eugénie Cotton 26200 Montélimar","26200","26198","84","26",836597.31,6385087.86,247.3,"insuffisante",13877.4,161.3,"Gaz naturel",1186,"Gaz naturel",NA
"2226E3102352H","2022-12-19","D","maison",NA,90,"Légère","40 Impasse des Lavandes 26270 Saulce-sur-Rhône","26270","26337","84","26",842122.77,6401942.99,172.9,"très bonne",19422.3,215,"Électricité",1422.7,"Électricité",NA
"2226E3027939G","2022-12-12","E","appartement",NA,49,"Moyenne","6 Rue du Medecin General Simond 26000 Valence","26000","26362","84","26",848416.18,6425495.9,9497.2,"insuffisante",12263.5,250,"Gaz naturel",1066.5,"Gaz naturel",NA
"2226E2945146X","2022-12-06","F","maison",NA,53,"Lourde","4 Impasse des Résidences Thiollier 26530 Le Grand-Serre","26530","26143","84","26",864856.71,6465713.81,172.6,"moyenne",19925.4,375.9,"Électricité",1458,"Électricité",NA
"2226E2966011K","2022-12-07","E","appartement",NA,53.7,"Légère","2 Avenue Désiré Valette 26240 Saint-Vallier","26240","26333","84","26",842513.72,6454742.69,198.6,"insuffisante",16780.8,312,"Gaz naturel",1376.3,"Gaz naturel",NA
"2226E2955532J","2022-12-06","D","appartement",NA,46,"Moyenne","6 Avenue de l'Yser 26000 Valence","26000","26362","84","26",850392.08,6428210.01,2954.9,"insuffisante",8537.1,185,"Gaz naturel",825.9,"Gaz naturel",NA
"2226E2927133C","2022-12-04","A","maison",NA,103,"Légère","90 Impasse des Chaux 26300 Charpey","26300","26079","84","26",865643.69,6429092.56,132.9,"très bonne",6022.1,58.4,"Électricité",518,"Électricité",NA
"2226E2998577Y","2022-12-11","C","appartement",NA,67,"Très lourde","9 Boulevard Gambetta 26200 Montélimar","26200","26198","84","26",836767.2,6385465.11,84.7,"moyenne",6101.8,91,"Réseau de Chauffage urbain",529,"Réseau de Chauffage urbain",NA
"2226E2935107U","2022-12-05","D","appartement",NA,61,"Moyenne","17 Rue Jules Michelet 26200 Montélimar","26200","26198","84","26",837147.48,6385833.19,160.8,"insuffisante",11424.4,187.2,"Gaz naturel",1067,"Gaz naturel",NA
"2226E2953484P","2022-12-06","E","maison",NA,105,"Moyenne","42 Cite la Riaille 26780 Châteauneuf-du-Rhône","26780","26085","84","26",836511.54,6378718.96,297.1,"moyenne",27694,263.7,"Électricité",1989,"Électricité",NA
"2226E2998239Y","2022-12-11","C","appartement",NA,84,"Très lourde","3 Boulevard Gambetta 26200 Montélimar","26200","26198","84","26",836765.86,6385453.75,106.2,"moyenne",7270.4,86.5,"Réseau de Chauffage urbain",629,"Réseau de Chauffage urbain",NA
"2226E2992133C","2022-12-09","D","maison",NA,80.2,"Moyenne","19 Grande Rue 26700 Pierrelatte","26700","26235","84","26",835135.26,6365908.71,163,"moyenne",18703.6,233,"Électricité",1373.6,"Électricité",NA
"2226E3046477G","2022-12-14","F","maison",NA,87,"Légère","29 Rue des Rosiers 26200 Ancône","26200","26008","84","26",837002.01,6388217.94,383.6,"insuffisante",26317.7,302,"Fioul domestique",2434,"Fioul domestique",NA
"2226E3034159M","2022-12-13","D","maison",NA,117,"Lourde","330 l'Ardoise 26300 Châteauneuf-sur-Isère","26300","26084","84","26",853466.63,6436752.25,551.9,"insuffisante",26981.9,230,"Électricité",1939.9,"Électricité",NA
"2226E2936782F","2022-12-05","F","appartement",NA,55,"Moyenne","6 Rue du Medecin General Simond 26000 Valence","26000","26362","84","26",848416.18,6425495.9,9497.2,"insuffisante",19594.5,356,"Gaz naturel",1562.5,"Gaz naturel",NA
"2226E2919043Y","2022-12-04","C","appartement",NA,86,"Très lourde","1 Rue d'Aldridge 26200 Montélimar","26200","26198","84","26",838351.4,6384698.77,4422.6,"insuffisante",13333,155,"Gaz naturel",986.4,"Gaz naturel",NA
"2226E2914791K","2022-12-03","C","maison",NA,158.8,"Légère","6 Allee Jean Giono 26000 Valence","26000","26362","84","26",850996.74,6426502.38,444.5,"bonne",28168.1,177,"Gaz naturel",1951.3,"Gaz naturel",NA
"2226E3045196Z","2022-12-13","D","maison",NA,100,"Lourde","194 Rue du Rhône 26240 Laveyron","26240","26160","84","26",842275.4,6456776.81,372.1,"insuffisante",22380.1,223,"Gaz naturel",1824.1,"Gaz naturel",NA
"2226E2955551C","2022-12-06","D","appartement",NA,71,"Moyenne","6 Avenue de l'Yser 26000 Valence","26000","26362","84","26",850392.08,6428210.01,2954.9,"insuffisante",12336.7,173,"Gaz naturel",1093.9,"Gaz naturel",NA
"2226E3100038H","2022-12-19","C","maison",NA,89.8,"Légère","89 Rue du 19 Mars 1962 26260 Chavannes","26260","26092","84","26",851420.36,6446741.73,149.1,"très bonne",15430.2,171,"Électricité",1135.8,"Électricité",NA
"2226E3184534D","2022-12-28","D","maison",NA,95,"Moyenne","11 Place Eugénie Cotton 26200 Montélimar","26200","26198","84","26",836584.77,6385079.92,305.4,"insuffisante",17242.9,181.5,"Gaz naturel",1413,"Gaz naturel",NA
"2226E2897686N","2022-12-01","E","maison",NA,61,"Légère","17 Rue du Portail Fanjoux 26130 Saint-Paul-Trois-Châteaux","26130","26324","84","26",840992.79,6362769.94,213.7,"bonne",19847.9,325,"Électricité",1451.9,"Électricité",NA
"2226E2946600V","2022-12-06","C","appartement",NA,43.2,"Légère","21 Avenue de l'Yser 26000 Valence","26000","26362","84","26",850318.79,6428068.37,38.6,"bonne",2804.9,64,"Gaz naturel",323.2,"Gaz naturel",NA
"2226E2908262H","2022-12-01","C","appartement",NA,76,"Légère","165 Rue Faventines 26000 Valence","26000","26362","84","26",850138.99,6426914.15,108.4,"très bonne",7527.7,99,"Gaz naturel",791.2,"Gaz naturel",NA
"2226E3141916Z","2022-12-22","D","maison",NA,53.6,"Lourde","1520 Chemin du Chez 26800 Étoile-sur-Rhône","26800","26124","84","26",847536.02,6419215.97,129.2,"bonne",10353.4,193,"Électricité",805.1,"Électricité",NA
"2226E3041157Q","2022-12-13","E","appartement",NA,56.3,"Très lourde","8 Rue de Narvik 26000 Valence","26000","26362","84","26",849976.38,6428317.64,169.8,"insuffisante",13998.4,248,"Gaz naturel",886.3,"Gaz naturel",NA
"2226E3003253U","2022-12-11","D","appartement",NA,73,"Très lourde","6 Rue Jean Mermoz 26000 Valence","26000","26362","84","26",850172.38,6428393.69,16974.4,"insuffisante",14430.9,197,"Réseau de Chauffage urbain",1213,"Réseau de Chauffage urbain",NA
"2226E2935077Q","2022-12-05","D","appartement",NA,61,"Moyenne","17 Rue Jules Michelet 26200 Montélimar","26200","26198","84","26",837147.48,6385833.19,151.9,"insuffisante",10878.4,178.3,"Gaz naturel",1031,"Gaz naturel",NA
"2226E3074833W","2022-12-16","B","maison",NA,88.9,"Lourde","271 Impasse de la Riaille 26790 Rochegude","26790","26275","84","26",845563.89,6350628.98,177,"bonne",6248.5,70,"Électricité",534.3,"Électricité",NA
"2226E2942470Z","2022-12-05","C","appartement",NA,94.2,"Lourde","3 Rue de Savoie 26600 Tain-l'Hermitage","26600","26347","84","26",845510.9,6443089.56,139.9,"insuffisante",11594,123,"Gaz naturel",1048.9,"Gaz naturel",NA
"2226E2936636P","2022-12-05","C","appartement",NA,47.3,"Moyenne","88 Avenue Victor Hugo 26000 Valence","26000","26362","84","26",849040.01,6427055.96,873,"très bonne",3937.2,83,"Gaz naturel",427.7,"Gaz naturel",NA
"2226E2997987G","2022-12-11","C","appartement",NA,103,"Très lourde","1 Boulevard Gambetta 26200 Montélimar","26200","26198","84","26",836768.32,6385475.91,130.2,"moyenne",8578.1,83.2,"Réseau de Chauffage urbain",742,"Réseau de Chauffage urbain",NA
"2226E2955528F","2022-12-06","D","appartement",NA,80,"Moyenne","6 Avenue de l'Yser 26000 Valence","26000","26362","84","26",850392.08,6428210.01,2954.9,"insuffisante",14801.5,185,"Gaz naturel",1265.6,"Gaz naturel",NA
"2226E3157429Q","2022-12-26","D","appartement",NA,59,"Lourde","8 Rue Yvonne Grouiller 26200 Montélimar","26200","26198","84","26",837014.97,6385524.41,155.5,"insuffisante",14080.2,238.6,"Gaz naturel",1034,"Gaz naturel",NA
"2226E2955069O","2022-12-06","C","maison",NA,99.7,"Légère","35 Rue Jean Bart 26500 Bourg-lès-Valence","26500","26058","84","26",848941.55,6429344.35,230.7,"bonne",17300.6,173,"Électricité",1157.4,"Électricité",NA
"2226E2921642X","2022-12-04","F","appartement",NA,38.6,"Moyenne","9 Rue Mazagran 26300 Bourg-de-Péage","26300","26057","84","26",861398.06,6439742.24,116.5,"bonne",13971.1,361,"Électricité",1049.8,"Électricité",NA
"2226E3027944L","2022-12-12","E","appartement",NA,24,"Moyenne","6 Rue du Medecin General Simond 26000 Valence","26000","26362","84","26",848416.18,6425495.9,9497.2,"insuffisante",6282.1,261,"Gaz naturel",657.4,"Gaz naturel",NA
"2226E3003234B","2022-12-11","E","appartement",NA,84,"Très lourde","6 Rue Jean Mermoz 26000 Valence","26000","26362","84","26",850172.38,6428393.69,16974.4,"insuffisante",20757.1,247,"Réseau de Chauffage urbain",1715.4,"Réseau de Chauffage urbain",NA
"2226E2918883U","2022-12-04","C","appartement",NA,86,"Très lourde","1 Rue d'Aldridge 26200 Montélimar","26200","26198","84","26",838351.4,6384698.77,4422.6,"insuffisante",13333,155,"Gaz naturel",986.4,"Gaz naturel",NA
"2226E3027918L","2022-12-12","E","appartement",NA,54,"Moyenne","6 Rue du Medecin General Simond 26000 Valence","26000","26362","84","26",848416.18,6425495.9,9497.2,"insuffisante",16776.1,310,"Gaz naturel",1372.1,"Gaz naturel",NA
"2226E3057988Z","2022-12-14","D","appartement",NA,71,"Légère","9 Chemin des Alexis 26200 Montélimar","26200","26198","84","26",839371.38,6385706.12,189,"insuffisante",13745.5,193,"Gaz naturel",1262.4,"Gaz naturel",NA
"2226E3144853Y","2022-12-23","D","appartement",NA,26,"Légère","143 Avenue de Chabeuil 26000 Valence","26000","26362","84","26",850381.88,6427462.07,45.2,"bonne",6268.1,241,"Électricité",535.6,"Électricité",NA
"2226E2966769O","2022-12-07","D","maison",NA,80.8,"Légère","21 Rue Louis Pasteur 26800 Portes-lès-Valence","26800","26252","84","26",848317.13,6420775.91,253.6,"moyenne",16673.3,206,"Gaz naturel",1448.2,"Gaz naturel",NA
"2226E3171992T","2022-12-27","C","appartement",NA,71,"Moyenne","6 Avenue de l'Yser 26000 Valence","26000","26362","84","26",850392.08,6428210.01,2954.9,"insuffisante",8115.8,114,"Gaz naturel",804.2,"Gaz naturel",NA
"2226E2997949U","2022-12-11","C","appartement",NA,103,"Très lourde","1 Boulevard Gambetta 26200 Montélimar","26200","26198","84","26",836768.32,6385475.91,130.2,"moyenne",8578.1,83.2,"Réseau de Chauffage urbain",742,"Réseau de Chauffage urbain",NA
"2226E2935006X","2022-12-05","D","appartement",NA,61,"Moyenne","13 Rue Jules Michelet 26200 Montélimar","26200","26198","84","26",837171.77,6385822.94,127.7,"insuffisante",9378.8,153.7,"Gaz naturel",933,"Gaz naturel",NA
"2226E3164890P","2022-12-26","D","appartement",NA,79,"Lourde","10 Rue Yvonne Grouiller 26200 Montélimar","26200","26198","84","26",837008.79,6385483.27,203.8,"insuffisante",17570.8,222.4,"Gaz naturel",1255,"Gaz naturel",NA
"2226E3135628D","2022-12-22","C","appartement",NA,34.8,"Légère","18 Avenue Victor Hugo 26100 Romans-sur-Isère","26100","26281","84","26",861736.99,6440760.18,40.7,"bonne",5678.4,163,"Électricité",496.3,"Électricité",NA
"2226E2998327I","2022-12-11","C","appartement",NA,40,"Très lourde","5 Boulevard Gambetta 26200 Montélimar","26200","26198","84","26",836767.47,6385463.89,50.6,"moyenne",4169.3,104.2,"Réseau de Chauffage urbain",363,"Réseau de Chauffage urbain",NA
"2226E3168999Q","2022-12-27","D","appartement",NA,84,"Très lourde","3 Allee Parmentier 26200 Montélimar","26200","26198","84","26",837253.33,6386016.28,185.3,"insuffisante",17395.8,207,"Gaz naturel",1374,"Gaz naturel",NA
