"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2115E0104725M","2021-07-26","G","maison",NA,83,NA,"9 Place Raymond Four 15150 Glénat","15150","15076","84","15",635342.83,6422818.3,535.5,"insuffisante",42242.3,508.9,"Fioul domestique",4023,"Fioul domestique",NA
"2115E0131919K","2021-08-01","G","maison",NA,120,"Lourde","8 Route de Vixouze 15800 Polminhac","15800","15154","84","15",668044.9,6426656.18,551.7,"insuffisante",48359.5,402,"Électricité",4506.3,"Électricité",NA
"2115E0953966P","2021-07-25","G","appartement",NA,58,"Moyenne","2 Rue du 14 Juillet 15000 Aurillac","15000","15014","84","15",656027.81,6425582.96,192,"insuffisante",26725.4,460.7,"Électricité",1923,"Électricité",NA
"2115E0065159S","2021-07-19","D","appartement",NA,70.1,"Moyenne","51 Avenue de la Republique 15100 Saint-Flour","15100","15187","84","15",708596.21,6437193.45,90,"bonne",14421.5,205,"Électricité",1363.4,"Électricité",NA
"2115E0018856V","2021-07-06","F","appartement",NA,58,NA,"5 Rue du Professeur Henri Mondor 15000 Aurillac","15000","15014","84","15",655915.82,6425612.97,121.9,"moyenne",19625.9,338.3,"Gaz naturel",1983,"Gaz naturel",NA
"2115E0079024Z","2021-07-21","D","maison",NA,180,NA,"3 Chemin des Noisetiers 15130 Ytrac","15130","15267","84","15",651538.18,6426326.79,372.8,"bonne",36848,204.7,"Fioul domestique",3080,"Fioul domestique",NA
"2115E0220822T","2021-07-19","F","appartement",NA,28.8,"Moyenne","74 Avenue de la République 15400 Riom-ès-Montagnes","15400","15162","84","15",672637.28,6465007.1,73.7,"insuffisante",13596.8,471.6,"Électricité",1351,"Électricité",NA
"2115E0030513E","2021-07-08","E","appartement",NA,65,NA,"13 Rue Victor Hugo 15000 Aurillac","15000","15014","84","15",656243.24,6425687.41,181.3,"insuffisante",17076.4,262.7,"Gaz naturel",1702,"Gaz naturel",NA
"2115E0063750N","2021-07-18","E","maison",NA,47,NA,"356 Route de la Vallee 15130 Arpajon-sur-Cère","15130","15012","84","15",659883.7,6420509.24,98.2,"bonne",12008.8,255.5,"Bois – Granulés (pellets) ou briquettes",1088,"Bois – Granulés (pellets) ou briquettes",NA
"2115E0016322J","2021-07-05","G","appartement",NA,32,NA,"30 Avenue du 15 Septembre 1945 15290 Le Rouget-Pers","15290","15268","84","15",639410.53,6417648.69,165.9,"insuffisante",17605.9,550.1,"Électricité",1729,"Électricité",NA
"2115E0118613Q","2021-07-28","E","appartement",NA,90.6,"Lourde","9 Rue Jeanne de la Treille 15000 Aurillac","15000","15014","84","15",655648.53,6425018.42,311.1,"insuffisante",28865,318,"Réseau de Chauffage urbain",2309.4,"Électricité",NA
"2115E0032630P","2021-07-06","F","appartement",NA,57,NA,"13 Avenue Lucie Colomb 15120 Montsalvy","15120","15134","84","15",660537.88,6400636.77,126.6,"bonne",19164.2,336.2,"Électricité",1815,"Électricité",NA
"2115E0044165G","2021-07-12","B","maison",NA,96.5,NA,"6 Rue Leo Ferre 15130 Arpajon-sur-Cère","15130","15012","84","15",656317.1,6420225.87,132,"très bonne",8172.7,84.6,"Électricité",791,"Bois – Bûches",NA
"2115E0067926D","2021-07-19","E","maison",NA,97.8,"Moyenne","6 Impasse du Counit 15300 Valuéjols","15300","15248","84","15",694410.29,6439468.27,279.2,"moyenne",29454.9,301,"Bois – Bûches",2524.4,"Électricité",NA
"2115E0038984Z","2021-07-11","E","maison",NA,148,NA,"1 Rue Delolm de Lalaubie 15000 Aurillac","15000","15014","84","15",655615.74,6424623.8,394.4,"insuffisante",40932,276.5,"Gaz naturel",3417,"Gaz naturel",NA
"2115E0167929K","2021-08-01","C","appartement",NA,283.6,NA,"45 Avenue du 4 Septembre 15000 Aurillac","15000","15014","84","15",655206.98,6424836.09,NA,"bonne",34844.7,122.8,"Gaz naturel",3394,"Gaz naturel",NA
"2115E0089492P","2021-07-22","F","maison",NA,170,"Légère","6 Lotissement les Cayrouses 15130 Giou-de-Mamou","15130","15074","84","15",660024.64,6423251.67,646.9,"insuffisante",61479,361,"Bois – Bûches",4723,"Électricité",NA
"2115E0113312T","2021-07-05","G","maison",NA,109,"Très lourde","2 Rue de la Sarlingue 15400 Riom-ès-Montagnes","15400","15162","84","15",674062.73,6465130.68,523.1,"insuffisante",18474.9,169.4,"Électricité",1494,"Électricité",NA
"2115E0083046R","2021-07-21","G","appartement",NA,24,NA,"27 Rue Felix Ramond 15130 Arpajon-sur-Cère","15130","15012","84","15",657372.23,6422468.21,102.2,"bonne",14479.5,603.3,"Électricité",1552,"Électricité",NA
"2115E0154351E","2021-07-26","F","maison",NA,138,NA,"6 Rue des Forges 15310 Freix-Anglards","15310","15072","84","15",651710.92,6435934.24,NA,"insuffisante",49501.1,358.7,"Fioul domestique",3705,"Fioul domestique",NA
"2115E0016056D","2021-07-05","G","maison",NA,96,NA,"6 Rue Elie Raynal 15100 Saint-Flour","15100","15187","84","15",706184.99,6438229.92,508.1,"insuffisante",46724.4,486.7,"Fioul domestique",4309,"Fioul domestique",NA
"2115E0005275M","2021-07-01","E","appartement",NA,74,NA,"31 Rue des Forgerons 15000 Aurillac","15000","15014","84","15",656275.73,6425696.73,140.2,"insuffisante",22254.4,300.7,"Électricité",2032,"Électricité",NA
"2115E0045279C","2021-07-13","G","maison",NA,77,NA,"33 Rue Felix Ramond 15130 Arpajon-sur-Cère","15130","15012","84","15",657359.33,6422486.18,451.1,"insuffisante",45561.5,591.7,"Gaz naturel",3347,"Gaz naturel",NA
"2115E0973743G","2021-07-29","G","maison",NA,73,"Lourde","5 Barri des Vergers 15140 Saint-Martin-Valmeroux","15140","15202","84","15",654878.4,6446705.71,406.5,"insuffisante",52695.7,721.8,"Électricité",3222,"Électricité",NA
"2115E0124565O","2021-07-29","E","appartement",NA,90,NA,"6 Rue du Docteur Lionnet 15100 Saint-Flour","15100","15187","84","15",706670.89,6437194.98,150.2,"bonne",21953.4,243.9,"Fioul domestique",2167,"Fioul domestique",NA
"2115E0032676J","2021-07-06","E","appartement",NA,95,NA,"13 Avenue Lucie Colomb 15120 Montsalvy","15120","15134","84","15",660537.88,6400636.77,220.7,"insuffisante",31102.4,327.3,"Électricité",2828,"Électricité",NA
"2115E0101061O","2021-07-26","D","appartement",NA,76,NA,"73 Rue Paul Doumer 15000 Aurillac","15000","15014","84","15",655819.42,6424914.13,156.9,"insuffisante",15895,209.1,"Réseau de Chauffage urbain",1460,"Réseau de Chauffage urbain",NA
"2115E0030392N","2021-07-08","D","appartement",NA,61,NA,"13 Rue Victor Hugo 15000 Aurillac","15000","15014","84","15",656243.24,6425687.41,103.7,"insuffisante",12159.8,199.3,"Gaz naturel",1316,"Gaz naturel",NA
"2115E0050718H","2021-07-14","C","appartement",NA,71,NA,"12 Chemin de Patay 15000 Aurillac","15000","15014","84","15",656831.98,6426106.03,87.6,"moyenne",8882,125,"Gaz naturel",1151,"Gaz naturel",NA
"2115E0066870N","2021-07-19","G","maison",NA,108.9,"Lourde","13 Rue du Gué 15100 Andelat","15100","15004","84","15",704633.14,6439908.18,704,"insuffisante",67840.3,623,"Électricité",4372,"Électricité",NA
"2115E0019336H","2021-07-06","F","appartement",NA,33,"Lourde","8 Avenue de la Republique 15100 Saint-Flour","15100","15187","84","15",708054.7,6437145.75,76.6,"insuffisante",12041.1,365,"Électricité",1189.8,"Électricité",NA
"2115E0107114J","2021-07-27","D","maison",NA,89,NA,"2 Place d’Espinat 15130 Ytrac","15130","15267","84","15",651028.95,6426230.25,215.6,"très bonne",19351.2,217.4,"Bois – Granulés (pellets) ou briquettes",1486,"Bois – Granulés (pellets) ou briquettes",NA
"2115E0117335M","2021-07-28","F","appartement",NA,40.6,NA,"7 Rue de la Ponétie 15000 Aurillac","15000","15014","84","15",656279.28,6423390.78,104.5,"insuffisante",14917.3,367.3,"Réseau de Chauffage urbain",1385,"Réseau de Chauffage urbain",NA
"2115E0109824P","2021-07-27","E","appartement",NA,60.1,"Moyenne","1 Rue Marcellin Boudet 15100 Saint-Flour","15100","15187","84","15",706875.88,6437267.39,111.6,"très bonne",19438.6,323,"Électricité",1729.3,"Électricité",NA
"2115E0188771A","2021-07-19","F","appartement",NA,72.5,"Moyenne","12 Place Charles de Gaulle 15400 Riom-ès-Montagnes","15400","15162","84","15",673327.5,6464712.22,219.7,"insuffisante",10745.5,148.2,"Électricité",1157,"Électricité",NA
"2115E0026927G","2021-07-07","D","appartement",NA,65,NA,"18 Chemin de Berthou 15000 Aurillac","15000","15014","84","15",655485.29,6424391.81,118.4,"insuffisante",15368.5,236.4,"Électricité",1512,"Électricité",NA
"2115E0118436V","2021-07-28","E","maison",NA,111.5,"Moyenne","35 Cite Clairvivre 15000 Aurillac","15000","15014","84","15",656043.68,6424745.72,519.1,"insuffisante",33828.7,303,"Électricité",3072.7,"Électricité",NA
"2115E0094500F","2021-07-25","E","appartement",NA,68.5,NA,"15 Avenue des Pupilles de la Nation 15000 Aurillac","15000","15014","84","15",655811.7,6424883.2,179,"insuffisante",21440.4,312.9,"Réseau de Chauffage urbain",1894,"Réseau de Chauffage urbain",NA
"2115E0097333E","2021-07-25","E","maison",NA,55,NA,"19 Allee des Boutons d'Or 15250 Jussac","15250","15083","84","15",654591.57,6432139.24,212,"moyenne",15645.4,284.4,"Gaz naturel",1613,"Gaz naturel",NA
"2115E0154412N","2021-07-29","F","maison",NA,29.5,NA,"12 Rue Raymond Cortat 15000 Aurillac","15000","15014","84","15",655514.14,6423723.74,NA,"moyenne",11747.2,398.8,"Gaz naturel",757,"Gaz naturel",NA
"2115E0936661A","2021-07-26","F","appartement",NA,37,"Lourde","27 Avenue des Pupilles de la Nation 15000 Aurillac","15000","15014","84","15",655806.61,6424777.27,107.3,"insuffisante",13260.7,358,"Gaz naturel",859,"Gaz naturel",NA
"2115E0064103C","2021-07-18","E","maison",NA,89,NA,"3 Rue du Roucan 15130 Vézac","15130","15255","84","15",660844.92,6422941.02,208.1,"bonne",27133.5,304.8,"Bois – Bûches",1557,"Bois – Bûches",NA
"2115E0185323K","2021-08-01","F","appartement",NA,32.2,NA,"5 Rue du Docteur Lionnet 15100 Saint-Flour","15100","15187","84","15",706665.29,6437200.52,84.6,"insuffisante",12546.4,389.3,"Bois – Bûches",446,"Bois – Bûches",NA
"2115E0076080T","2021-07-20","F","appartement",NA,80,NA,"33 Boulevard Jean Jaures 15000 Aurillac","15000","15014","84","15",656645.04,6426191.41,320.8,"insuffisante",30009.4,375.1,"Gaz naturel",2746,"Gaz naturel",NA
"2115E0030149E","2021-07-08","D","appartement",NA,61,NA,"13 Rue Victor Hugo 15000 Aurillac","15000","15014","84","15",656243.24,6425687.41,103.7,"insuffisante",12159.8,199.3,"Gaz naturel",1316,"Gaz naturel",NA
"2115E0032645E","2021-07-10","E","appartement",NA,70,NA,"13 Avenue Lucie Colomb 15120 Montsalvy","15120","15134","84","15",660537.88,6400636.77,145.7,"insuffisante",19517.1,278.8,"Électricité",1827,"Électricité",NA
"2115E0132017E","2021-08-01","D","maison",NA,104,NA,"45 Rue Hector Berlioz 15000 Aurillac","15000","15014","84","15",655383.08,6423365.25,241.6,"moyenne",21361.1,205.3,"Gaz naturel",1795,"Gaz naturel",NA
"2115E0861992D","2021-07-06","F","maison",NA,94,NA,"26 Rue Maurice Ravel 15000 Aurillac","15000","15014","84","15",655395.34,6423478.57,432.1,"insuffisante",34502.9,367,"Gaz naturel",2102,"Gaz naturel",NA
"2115E0886366P","2021-07-19","G","appartement",NA,75.8,"Légère","22 Boulevard d’Aurinques 15000 Aurillac","15000","15014","84","15",656101.72,6425937.98,387.4,"insuffisante",46190.4,609.3,"Gaz naturel",3069,"Gaz naturel",NA
"2115E0083354N","2021-07-21","D","maison",NA,76,NA,"1 Lotissement Marie Marving 15250 Jussac","15250","15083","84","15",654444.02,6432409.55,207.9,"bonne",16677.3,219.4,"Gaz naturel",1791,"Gaz naturel",NA
"2115E0068437U","2021-07-19","F","appartement",NA,47.5,"Légère","9 Rue des Lacs 15100 Saint-Flour","15100","15187","84","15",707243.78,6437080.55,125.3,"moyenne",21376,449,"Électricité",1870.5,"Électricité",NA
"2115E0118598B","2021-07-28","E","appartement",NA,90.6,"Lourde","9 Rue Jeanne de la Treille 15000 Aurillac","15000","15014","84","15",655648.53,6425018.42,311.1,"insuffisante",28762.8,317,"Électricité",2304.8,"Électricité",NA
"2115E1001377C","2021-07-18","E","appartement",NA,39,"Lourde","31 Rue des Forgerons 15000 Aurillac","15000","15014","84","15",656275.73,6425696.73,62.4,"insuffisante",10495.8,269.1,"Électricité",814,"Électricité",NA
"2115E0154455E","2021-07-28","D","maison",NA,65.5,NA,"4 Avenue des Pupilles de la Nation 15000 Aurillac","15000","15014","84","15",655832.09,6424998.67,NA,"bonne",15090.3,230.5,"Gaz naturel",1556,"Gaz naturel",NA
"2115E0119266T","2021-07-12","E","maison",NA,48,"Moyenne","74 Avenue de la République 15400 Riom-ès-Montagnes","15400","15162","84","15",672637.28,6465007.1,109.1,"insuffisante",18613.4,387.7,"Électricité",1668,"Électricité",NA
"2115E0063027S","2021-07-18","D","appartement",NA,65.1,"Légère","51 Avenue de la Republique 15100 Saint-Flour","15100","15187","84","15",708596.21,6437193.45,91.7,"bonne",14438,221,"Électricité",1364.6,"Électricité",NA
"2115E0129195Q","2021-08-01","E","maison",NA,120,NA,"29 Rue d'Anjony 15000 Aurillac","15000","15014","84","15",653679.38,6423941.14,324.2,"moyenne",38833,323.6,"Électricité",3124,"Électricité",NA
"2115E0128300F","2021-08-01","E","maison",NA,151.5,"Lourde","15 Rue Saint-Jean 15110 Chaudes-Aigues","15110","15045","84","15",700245.39,6417051,540.6,"insuffisante",47277.1,312,"Fioul domestique",3698.3,"Électricité",NA
"2115E0080000N","2021-07-21","F","appartement",NA,45.5,"Légère","18 Place dâ€™Armes 15100 Saint-Flour","15100","15187","84","15",707512.31,6437163.84,123.9,"insuffisante",19737.9,433,"Électricité",1751.1,"Électricité",NA
"2115E0066797S","2021-07-19","E","appartement",NA,75.5,"Légère","28 Rue Henri Delmont 15000 Aurillac","15000","15014","84","15",656671.37,6426346.83,188.9,"insuffisante",19712.3,261,"Gaz naturel",2029.4,"Électricité",NA
"2115E0093861Q","2021-07-25","F","appartement",NA,75,NA,"13 Avenue Lucie Colomb 15120 Montsalvy","15120","15134","84","15",660537.88,6400636.77,179.3,"insuffisante",24809.7,330.7,"Électricité",2303,"Électricité",NA
"2115E0020303M","2021-07-06","D","maison",NA,109,"Moyenne","8 Rue Jacques Duclaux 15000 Aurillac","15000","15014","84","15",657311.5,6427048.71,286.6,"bonne",20525.3,188,"Gaz naturel",2118.8,"Électricité",NA
"2115E0065253I","2021-07-19","E","appartement",NA,40.1,"Légère","51 Avenue de la Republique 15100 Saint-Flour","15100","15187","84","15",708596.21,6437193.45,64.3,"très bonne",11331,282,"Électricité",1136.7,"Électricité",NA
"2115E0058246V","2021-07-15","E","maison",NA,105,NA,"38 Rue Federico Garcia Lorca 15000 Aurillac","15000","15014","84","15",654427.51,6424622.93,323.1,"insuffisante",25969.5,247.3,"Gaz naturel",2440,"Gaz naturel",NA
"2115E0051387A","2021-07-14","E","appartement",NA,68.1,"Très lourde","25 Avenue des Pupilles de la Nation 15000 Aurillac","15000","15014","84","15",655805.59,6424777.28,172.4,"insuffisante",22058.6,324,"Gaz naturel",1436.4,"Électricité",NA
"2115E0044047S","2021-07-12","E","appartement",NA,24.5,"Légère","2 Impasse du Rocher 15000 Aurillac","15000","15014","84","15",655714.94,6425735.01,51.8,"insuffisante",8023.8,327,"Électricité",870.9,"Électricité",NA
"2115E0118039O","2021-07-28","D","appartement",NA,76.1,"Lourde","4 Rue de la Sumene 15000 Aurillac","15000","15014","84","15",655672.7,6423301.87,138,"bonne",18939.8,249,"Électricité",1692.9,"Électricité",NA
"2115E0026735W","2021-07-05","C","maison",NA,130,NA,"9 Rue des 3 Croix 15150 Siran","15150","15228","84","15",631208.86,6428950.96,162.8,"très bonne",21887.1,168.3,"Électricité",1950,"Électricité",NA
"2115E0927503U","2021-07-20","F","appartement",NA,57.8,"Lourde","2 Place de l’Hotel-de-Ville 15300 Murat","15300","15138","84","15",689744.95,6445721.93,185.6,"insuffisante",28554.7,493.8,"Électricité",2048,"Électricité",NA
"2115E0110707O","2021-07-27","E","appartement",NA,139,NA,"15 Place de l’Hotel de Ville 15000 Aurillac","15000","15014","84","15",656213.96,6425866.66,438.9,"insuffisante",41881.2,301.3,"Gaz naturel",3741,"Gaz naturel",NA
"2115E0114358Z","2021-07-28","G","maison",NA,121,NA,"2 Rue de la Jordanne 15590 Velzic","15590","15252","84","15",664714.99,6433626.55,508.6,"insuffisante",65439.7,540.8,"Électricité",5995,"Électricité",NA
"2115E0120506L","2021-07-29","G","maison",NA,131.9,"Moyenne","13 Rue du Languedoc 15000 Aurillac","15000","15014","84","15",654831.82,6423864.49,840.2,"insuffisante",56104.8,425,"Électricité",5236.9,"Électricité",NA
"2115E0034041W","2021-07-11","E","appartement",NA,73,NA,"1 Rue de la Collégiale 15100 Saint-Flour","15100","15187","84","15",707289.89,6437185.23,228.4,"moyenne",21965.2,300.8,"Gaz naturel",2118,"Gaz naturel",NA
"2115E0124137C","2021-07-29","E","appartement",NA,46.5,"Légère","3 Rue de la Coste 15000 Aurillac","15000","15014","84","15",656272.4,6425885.24,85.3,"moyenne",13846.8,297,"Électricité",1321.5,"Électricité",NA
"2115E0065307K","2021-07-18","F","maison",NA,127,NA,"45 les Bouleaux 15130 Ytrac","15130","15267","84","15",650841.83,6421630.82,NA,"moyenne",42932.4,338,"Électricité",4208,"Électricité",NA
"2115E1034070N","2021-07-04","C","maison",NA,93,"Lourde","27 Rue du Thuile Haut 15100 Saint-Flour","15100","15187","84","15",707253.71,6437007.6,146.8,"moyenne",13579.2,146,"Gaz naturel",1058,"Gaz naturel",NA
"2115E1039491A","2021-07-11","G","maison",NA,125,"Moyenne","2 Place du 19 Mars 15300 Albepierre-Bredons","15300","15025","84","15",686897.38,6442050.34,702.2,"insuffisante",85338.2,682.7,"Fioul domestique",6283,"Fioul domestique",NA
"2115E1040676P","2021-07-21","G","maison",NA,108,"Moyenne","7 Rue du Stade 15400 Menet","15400","15124","84","15",667312.07,6466498.13,459.9,"insuffisante",46971.7,434.9,"Électricité",3321,"Électricité",NA
"2115E1034866D","2021-07-13","G","maison",NA,77,"Moyenne","33 Rue Felix Ramond 15130 Arpajon-sur-Cère","15130","15012","84","15",657359.33,6422486.18,418.6,"insuffisante",41770.1,542.4,"Gaz naturel",2643,"Gaz naturel",NA
"2115E1024468F","2021-07-27","E","appartement",NA,26,"Légère","47 Rue Tour de Ville 15600 Maurs","15600","15122","84","15",636564.83,6401553.32,58.5,"bonne",8320,320,"Électricité",671,"Électricité",NA
"2115E1024465C","2021-07-27","D","appartement",NA,38,"Légère","47 Rue Tour de Ville 15600 Maurs","15600","15122","84","15",636564.83,6401553.32,63.5,"moyenne",9541.6,251,"Électricité",751,"Électricité",NA
"2115E1040479A","2021-07-15","G","maison",NA,104,"Lourde","11 Rue du 19 Mars 1962 15400 Riom-ès-Montagnes","15400","15162","84","15",674090.28,6464988.74,473.7,"insuffisante",44106,424,"Fioul domestique",4085,"Fioul domestique",NA
"2115E1043701Y","2021-07-14","F","maison",NA,70,"Moyenne","9 Ruelle de la Rose 15150 Glénat","15150","15076","84","15",635347.79,6422824.13,187,"insuffisante",24976.2,356.8,"Bois – Bûches",1403,"Bois – Bûches",NA
"2115E1040657W","2021-08-01","G","maison",NA,83.8,"Légère","24 Avenue de Mauriac 15400 Riom-ès-Montagnes","15400","15162","84","15",672408.8,6465126.95,533,"insuffisante",59159.2,706.2,"Fioul domestique",4319,"Fioul domestique",NA
"2115E1027874F","2021-07-18","G","appartement",NA,75,"Légère","1 Rue du Crucifix 15000 Aurillac","15000","15014","84","15",656259.93,6425817.69,487.4,"insuffisante",47240.4,629.8,"Gaz naturel",3378,"Gaz naturel",NA
